duration_minutes,title_length,description_length,tags_count,has_thumbnail_custom,video_quality,category,language,has_subtitles,channel_subscribers,channel_age_months,previous_videos_count,avg_upload_frequency_days,comments_count,likes_count,shares_count,playlist_adds,promoted,upload_time,upload_day,duration_minutes_log,tags_count_log
15,-1.0886867643773983,1.5098603936107424,13.0,1,1,Música,Inglês,Não,682847,31.0,72,5,8923.0,10017,1876.0,767,Não,Madrugada,Domingo,-0.6856625297720478,-0.3836590624417034
19,1.3223507421531595,1.5025453982588064,24.0,1,4,Gaming,Português,Não,772248,119.0,13,21,6786.0,26157,263.0,319,Não,Manhã,Sábado,-0.3807754129021105,0.2757841730347833
4,0.212508080416871,-1.1966878866055235,20.0,1,0,Música,Português,Não,26727,83.0,461,19,6409.0,4943,1105.0,352,Não,Manhã,Sábado,-2.2749071877421576,0.0774873565717642
33,0.7482941929792173,0.3687211187087491,11.0,1,0,Música,Português,Sim,496427,10.0,368,30,4847.0,1730,4341.0,332,Não,Noite,Domingo,0.3442364310130055,-0.5589787941999002
30,-0.744252834873033,0.174873741882449,40.0,0,4,Culinária,Português,Não,511989,28.0,23,23,4941.0,37179,2436.0,186,Não,Noite,Seg-Qui,0.2180242456974106,0.8384155705588447
31,1.0544576858719863,-1.6904500728611938,22.0,1,0,Vlogs,Português,Não,74648,34.0,213,29,8079.0,5731,2103.0,794,Não,Madrugada,Domingo,0.2614033576479759,0.180952017061532
7,-1.0504163277658023,-0.4505583607080665,0.0,1,4,Fitness,Inglês,Não,669687,87.0,368,13,414.0,48114,1419.0,67,Não,Noite,Domingo,-1.6327284171920715,-3.3851302440228026
53,0.1359672071936787,0.171216244206481,22.0,1,0,Vlogs,Inglês,Não,723095,11.0,53,20,258.0,33094,1526.0,970,Não,Madrugada,Domingo,0.9763315597867064,0.180952017061532
32,0.8631055028140058,0.7966483467969966,19.0,1,0,Educação,Inglês,Sim,44015,118.0,458,29,9837.0,47130,1196.0,105,Sim,Tarde,Sexta,0.3034475136944201,0.0219969850456136
60,0.1359672071936787,1.2611505516449233,48.0,1,4,Vlogs,Português,Não,622360,27.0,455,18,5680.0,20056,2525.0,334,Não,Manhã,Domingo,1.142872940201921,1.0411420985997728
16,-1.4331206938817638,1.3635604865720252,8.0,1,4,Tecnologia,Inglês,Não,7404,110.0,22,3,5398.0,38570,4412.0,692,Não,Madrugada,Domingo,-0.6028294564070182,-0.8861673854562443
60,0.7865646295908135,0.1968187279382565,24.0,1,4,Culinária,Português,Não,580481,105.0,340,21,6604.0,11593,1935.0,138,Não,Manhã,Seg-Qui,1.142872940201921,0.2757841730347833
13,0.4804011366980442,1.678105286705267,42.0,1,1,Educação,Espanhol,Sim,505200,33.0,273,27,3508.0,42769,2532.0,63,Não,Manhã,Sexta,-0.8681101114706627,0.892584237101993
60,1.6667846716575252,-1.375905272727952,33.0,0,0,Fitness,Espanhol,Não,215854,89.0,185,15,4649.0,29716,4335.0,445,Não,Manhã,Sábado,1.142872940201921,0.6254948271815692
26,-1.47139113049336,1.433052942415416,34.0,1,4,Vlogs,Inglês,Sim,566021,19.0,374,30,6440.0,35493,1845.0,296,Não,Madrugada,Seg-Qui,0.0292656723666827,0.658463135817278
14,0.0976967705820825,-1.1089079423822934,45.0,1,1,Educação,Português,Não,24620,19.0,220,10,9476.0,26467,2356.0,549,Não,Tarde,Sexta,-0.7738432704692159,0.969287027331344
11,1.130998559095179,0.072463806955347,43.0,1,2,Educação,Português,Sim,150736,71.0,251,6,9096.0,38022,2688.0,289,Não,Manhã,Seg-Qui,-1.0787303873391532,0.9187308371229655
22,-0.0936554124758982,0.2443661977258396,28.0,1,2,Educação,Português,Sim,646804,104.0,121,2,8537.0,35032,2474.0,915,Não,Manhã,Sábado,-0.1898148612395493,0.4445862536616421
5,0.0976967705820825,-1.0613604725947103,22.0,1,4,Culinária,Português,Sim,36426,30.0,170,8,7444.0,5634,1436.0,123,Não,Manhã,Sexta,-2.025796274759177,0.180952017061532
41,-0.8973345813194176,0.5369660118032737,37.0,1,0,Vlogs,Português,Não,561427,68.0,166,19,9193.0,3718,4517.0,529,Sim,Manhã,Sexta,0.6329538058022793,0.7519947461829736
33,1.0544576858719863,-0.1908760257143437,31.0,1,0,Tecnologia,Português,Não,559278,52.0,99,8,8215.0,44422,2069.0,609,Não,Madrugada,Domingo,0.3442364310130055,0.5565448073262559
13,0.7482941929792173,1.583010347130101,1.0,1,0,Fitness,Português,Não,209174,104.0,478,5,7020.0,17445,2621.0,129,Não,Noite,Seg-Qui,-0.8681101114706627,-2.596795233752991
27,-1.012145891154206,1.583010347130101,16.0,1,0,Gaming,Português,Sim,121940,36.0,496,3,5996.0,7227,1553.0,335,Não,Tarde,Seg-Qui,0.078955775949361,-0.1628401830882425
59,-0.8973345813194176,-1.5441501658224766,39.0,1,0,Gaming,Português,Não,530896,60.0,417,23,182.0,28879,268.0,518,Não,Noite,Sábado,1.120288504370831,0.8103319953154255
59,0.9779168126487944,-0.0043436442399794,17.0,0,0,Vlogs,Português,Não,490110,37.0,23,6,4378.0,49007,4366.0,880,Sim,Tarde,Domingo,1.120288504370831,-0.097832375186433
45,0.939646376037198,-0.8345956166846988,21.0,0,0,Culinária,Português,Sim,61900,56.0,156,24,5984.0,22523,4149.0,629,Não,Madrugada,Seg-Qui,0.7572510261804744,0.1303958268531543
22,1.0161872492603905,0.4382135745521397,1.0,1,4,Tecnologia,Inglês,Não,931410,85.0,121,30,7013.0,16061,3911.0,958,Não,Madrugada,Sexta,-0.1898148612395493,-2.596795233752991
31,-1.0886867643773983,-0.8821430864722819,1.0,1,0,Gaming,Português,Sim,750781,44.0,10,3,5408.0,45685,1426.0,207,Não,Manhã,Seg-Qui,0.2614033576479759,-2.596795233752991
7,-1.5096615671049562,0.877113295668291,6.0,1,1,Educação,Inglês,Sim,140705,91.0,4,6,5570.0,9507,4354.0,574,Não,Noite,Sábado,-1.6327284171920715,-1.171994072711515
45,0.0976967705820825,-0.4395858676801627,12.0,1,4,Fitness,Português,Não,63093,57.0,252,13,7245.0,39222,3503.0,759,Não,Madrugada,Sábado,0.7572510261804744,-0.4679440608192257
4,-0.514630215203456,-1.57341014723022,47.0,1,0,Tecnologia,Inglês,Não,208230,93.0,140,30,841.0,32597,3978.0,766,Não,Madrugada,Seg-Qui,-2.2749071877421576,1.0176912263397235
7,0.3273193902516595,-0.1799035326864399,35.0,0,0,Vlogs,Inglês,Sim,919519,66.0,495,23,6966.0,29212,4571.0,726,Não,Noite,Sexta,-1.6327284171920715,0.6905026350833788
18,1.2075394323183712,0.4345560768761718,13.0,0,0,Culinária,Português,Não,846720,43.0,395,29,7566.0,32316,3474.0,634,Não,Manhã,Sábado,-0.4508588392367588,-0.3836590624417034
16,-1.701013750162937,-1.3539602866721443,26.0,1,2,Fitness,Português,Não,495172,92.0,70,3,9263.0,44978,3691.0,541,Não,Tarde,Sexta,-0.6028294564070182,0.3633140438270346
22,0.0594263339704864,-1.6648475891294183,47.0,0,4,Fitness,Espanhol,Não,113927,7.0,462,18,1252.0,46737,4511.0,753,Não,Noite,Domingo,-0.1898148612395493,1.0176912263397235
56,0.671753319756025,-0.4981058304956495,0.0,1,0,  Vlogs,Português,Não,487145,56.0,362,21,5969.0,23462,1782.0,332,Não,Manhã,Sábado,1.0502050780361831,-3.3851302440228026
28,1.398891615376352,-0.9150605655559932,4.0,0,0,Gaming,Português,Não,231931,55.0,80,30,1604.0,18297,4915.0,85,Não,Tarde,Domingo,0.1269020027679615,-1.5546730354940097
58,-0.1319258490874943,-0.7138981933777573,49.0,1,2,Educação,Português,Sim,532170,106.0,385,25,9253.0,3155,4489.0,746,Não,Noite,Sexta,1.0973244804669642,1.064119183304595
36,-0.2467371589222828,1.0343856957349118,7.0,0,4,Vlogs,Inglês,Sim,77574,62.0,188,3,5108.0,31683,1599.0,832,Não,Noite,Sexta,0.4597694952404678,-1.0201252132133678
54,-0.744252834873033,0.1565862535026093,44.0,1,0,Música,Português,Sim,340499,34.0,146,22,6773.0,34818,4933.0,39,Não,Noite,Sábado,1.0014024881314636,0.9442898230725484
14,-0.744252834873033,0.5369660118032737,24.0,1,2,Fitness,Português,Não,935827,18.0,122,27,2923.0,4263,1702.0,731,Não,Tarde,Sábado,-0.7738432704692159,0.2757841730347833
44,0.6334828831444288,0.1492712581506735,50.0,1,0,Música,Inglês,Sim,746677,45.0,238,29,5031.0,18327,3489.0,54,Não,Manhã,Seg-Qui,0.7272206468037256,1.0866412461950363
45,-0.9356050179310138,-1.2442353563931066,46.0,1,4,Fitness,Português,Sim,313423,32.0,317,23,607.0,35518,4557.0,599,Não,Manhã,Seg-Qui,0.7572510261804744,0.9937466154090692
10,0.0594263339704864,-0.2713409745856381,22.0,1,0,Música,Português,Não,355160,72.0,261,25,9890.0,41741,4942.0,46,Sim,Madrugada,Sábado,-1.1976164035785213,0.180952017061532
23,1.0544576858719863,-0.6553782305622704,3.0,1,0,Música,Português,Sim,798101,12.0,339,12,8892.0,35080,2848.0,138,Não,Manhã,Sexta,-0.1316644999191294,-1.8084602234831797
30,0.5952124465328327,-0.2493959885298305,12.0,1,0,Educação,Português,Sim,390405,26.0,420,25,4270.0,40748,3592.0,893,Não,Tarde,Sexta,0.2180242456974106,-0.4679440608192257
7,1.2458098689299677,-0.8821430864722819,0.0,0,0,Culinária,PORTUGUÊS,Não,873456,65.0,347,13,8698.0,23553,4770.0,511,Não,Tarde,Seg-Qui,-1.6327284171920715,-3.3851302440228026
52,-0.5911710884266483,1.6195853238897802,15.0,1,4,Culinária,Português,Não,698249,50.0,216,30,3733.0,9975,3939.0,654,Não,Manhã,Seg-Qui,0.9507919889200592,-0.2317902029435559
30,1.3223507421531595,0.577198486238921,10.0,0,4,Vlogs,Português,Sim,748570,14.0,200,14,9430.0,22409,4197.0,714,Não,Tarde,Sexta,0.2180242456974106,-0.6579391834166575
42,-0.9356050179310138,-0.0006861465640114,37.0,1,0,Música,Inglês,Não,166935,116.0,248,26,5241.0,25025,4650.0,591,Não,Madrugada,Seg-Qui,0.665104165835797,0.7519947461829736
40,-0.4380893419802636,-0.2311085001499908,14.0,1,0,Educação,Inglês,Não,7926,88.0,474,29,4502.0,12571,416.0,486,Sim,Noite,Seg-Qui,0.60002866420041,-0.3051916062107305
42,-1.012145891154206,-0.4359283700041948,33.0,0,0,Educação,Português,Sim,1416,36.0,432,1,3133.0,9211,3756.0,967,Não,Manhã,Sábado,0.665104165835797,0.6254948271815692
54,-0.3998189053686675,-0.9443205469637368,40.0,1,0,Tecnologia,Português,Não,272118,78.0,9,17,1585.0,11850,4800.0,445,Não,Madrugada,Sexta,1.0014024881314636,0.8384155705588447
52,0.0976967705820825,0.6832659188419908,41.0,0,0,Educação,Português,Não,202061,66.0,178,10,2750.0,32749,3316.0,316,Não,Manhã,Domingo,0.9507919889200592,0.865822366841576
60,0.671753319756025,1.074618170170559,17.0,1,4,Tecnologia,Português,Sim,268360,9.0,71,11,225.0,20829,2973.0,240,Não,Noite,Sábado,1.142872940201921,-0.097832375186433
37,-0.8590641447078214,0.9027157794000664,25.0,0,0,Culinária,Português,Sim,119003,54.0,0,12,2642.0,14725,2807.0,454,Sim,Manhã,Domingo,0.4962070481832649,0.3203909494505861
3,-0.3615484687570713,1.4001354633317045,44.0,1,4,  Música,Português,Não,408295,24.0,431,4,7856.0,33359,4461.0,903,Sim,Noite,Seg-Qui,-2.579794304612095,0.9442898230725484
42,-0.4380893419802636,0.4382135745521397,46.0,1,1,Culinária,Português,Não,601481,53.0,164,11,7209.0,45202,1471.0,43,Não,Manhã,Sábado,0.665104165835797,0.9937466154090692
26,1.7433255448807174,-1.6099851239898992,43.0,0,0,Gaming,Espanhol,Sim,918107,95.0,349,12,514.0,23472,3871.0,243,Não,Madrugada,Domingo,0.0292656723666827,0.9187308371229655
8,-0.1701962856990905,1.2501780586170197,19.0,1,1,Culinária,Inglês,Sim,746356,118.0,302,16,4324.0,7526,4974.0,906,Não,Madrugada,Sexta,-1.4717982449062588,0.0219969850456136
30,-0.2084667223106867,-1.2442353563931066,38.0,1,0,Culinária,Inglês,Sim,370492,1.0,296,9,3223.0,46255,1353.0,210,Sim,Manhã,Seg-Qui,0.2180242456974106,0.7815373684640533
29,0.442130700086448,-1.1418254214660046,23.0,0,0,Música,Português,Não,27021,71.0,429,16,3024.0,23461,1602.0,445,Não,Tarde,Sábado,0.1732226169508078,0.2293562160699116
31,1.6667846716575252,-0.0262886302957869,11.0,0,0,Música,Português,Não,342727,85.0,358,5,8340.0,19,2610.0,630,Não,Noite,Sábado,0.2614033576479759,-0.5589787941999002
11,1.7433255448807174,0.573540988562953,41.0,1,0,Gaming,Português,Sim,286054,29.0,341,4,5877.0,25938,1403.0,987,Não,Noite,Sábado,-1.0787303873391532,0.865822366841576
35,-0.4380893419802636,-0.0336036256477228,19.0,0,4,Gaming,Português,Não,101343,73.0,330,13,1415.0,22546,980.0,708,Não,Noite,Sexta,0.4223335299337882,0.0219969850456136
26,0.939646376037198,0.2407087000498717,12.0,1,0,Música,Inglês,Sim,460510,38.0,113,11,7788.0,24992,3494.0,969,Não,Noite,Domingo,0.0292656723666827,-0.4679440608192257
41,-1.2800389474353793,0.1529287558266414,42.0,1,0,Culinária,Inglês,Sim,187063,44.0,433,29,3608.0,19546,141.0,217,Não,Manhã,Sexta,0.6329538058022793,0.892584237101993
46,1.398891615376352,-0.6407482398583987,5.0,1,1,Música,Inglês,Sim,796525,36.0,35,24,2678.0,13113,4664.0,641,Não,Manhã,Sexta,0.7866355406153093,-1.347313804469712
25,-1.5479320037165525,0.3467761326529415,4.0,1,0,Fitness,Português,Sim,311821,99.0,389,25,7394.0,3729,517.0,311,Não,Madrugada,Domingo,-0.0222999665265228,-1.5546730354940097
12,1.5137029252111405,-1.0467304818908385,25.0,0,1,Fitness,Inglês,Sim,218202,37.0,116,7,246.0,31163,4096.0,839,Não,Tarde,Sábado,-0.9693658539465466,0.3203909494505861
9,-0.5911710884266483,0.0102863464638922,13.0,1,1,Gaming,Inglês,Sim,207141,3.0,369,24,3005.0,42064,656.0,782,Não,Tarde,Sexta,-1.3278413003221337,-0.3836590624417034
33,1.130998559095179,1.2611505516449233,9.0,1,0,Tecnologia,Espanhol,Não,522981,63.0,84,19,9345.0,38226,229.0,463,Não,Manhã,Domingo,0.3442364310130055,-0.7663380252241976
5,-1.2800389474353793,-0.9150605655559932,18.0,1,0,Vlogs,Espanhol,Sim,923832,18.0,95,28,5919.0,15730,4206.0,733,Não,Madrugada,Seg-Qui,-2.025796274759177,-0.0363402640868382
28,-0.7825232714846291,1.235548067913148,36.0,1,4,Tecnologia,Espanhol,Não,697163,108.0,179,15,4324.0,28855,2856.0,907,Sim,Madrugada,Seg-Qui,0.1269020027679615,0.7216642284704005
20,0.6334828831444288,1.6927352774091389,33.0,1,4,Música,Espanhol,Não,18509,63.0,145,6,2153.0,44936,370.0,273,Não,Noite,Sábado,-0.3141120816177444,0.6254948271815692
2,-1.0886867643773983,0.7747033607411891,41.0,0,2,Fitness,Português,Sim,14087,5.0,244,16,612.0,2619,3764.0,121,Não,Noite,Seg-Qui,-2.972862162179201,0.865822366841576
46,-0.4763597785918598,0.877113295668291,21.0,1,0,Culinária,Inglês,Sim,965784,23.0,351,15,8575.0,12889,2263.0,198,Não,Manhã,Seg-Qui,0.7866355406153093,0.1303958268531543
39,-1.47139113049336,-0.97358052837148,24.0,1,4,Música,Inglês,Não,134015,119.0,111,8,2904.0,41405,576.0,89,Não,Madrugada,Domingo,0.5662904745179133,0.2757841730347833
52,-0.1319258490874943,-0.9991830121032556,16.0,0,0,Culinária,Inglês,Não,705929,108.0,222,12,4106.0,28845,4185.0,714,Não,Noite,Sábado,0.9507919889200592,-0.1628401830882425
53,1.2840803055415635,1.5610653610742933,2.0,1,0,Fitness,Inglês,Não,135872,38.0,268,14,1050.0,47761,2545.0,656,Não,Madrugada,Seg-Qui,0.9763315597867064,-2.135648814739524
25,0.6334828831444288,-0.8565406027405064,21.0,1,4,Tecnologia,Inglês,Sim,882528,17.0,465,1,4759.0,45507,1332.0,902,Não,Noite,Domingo,-0.0222999665265228,0.1303958268531543
42,1.0927281224835828,1.6012978355099403,35.0,1,0,Vlogs,Português,Sim,274372,104.0,394,18,8760.0,22522,4453.0,176,Sim,Tarde,Sábado,0.665104165835797,0.6905026350833788
22,-1.5862024403281485,0.1602437511785772,42.0,1,2,Fitness,Português,Não,334268,53.0,295,17,1981.0,26066,2285.0,574,Não,Noite,Sábado,-0.1898148612395493,0.892584237101993
55,-0.3232780321454752,-1.3941927611077916,4.0,1,4,Vlogs,Português,Não,426584,5.0,32,1,897.0,35892,377.0,640,Sim,Tarde,Seg-Qui,1.0260216633693853,-1.5546730354940097
48,-0.97387545454261,0.723498393277638,0.0,1,0,Vlogs,Português,Não,465477,46.0,487,8,895.0,16919,4639.0,99,Não,Manhã,Sábado,0.8435740816707699,-3.3851302440228026
14,-0.9356050179310138,0.0285738348437319,1.0,0,1,Culinária,Português,Não,837060,7.0,476,18,3415.0,47482,4214.0,124,Não,Manhã,Domingo,-0.7738432704692159,-2.596795233752991
33,-0.9356050179310138,-0.0482336163515945,3.0,1,0,Gaming,Português,Não,300926,38.0,60,23,9083.0,11571,1102.0,265,Não,Noite,Sábado,0.3442364310130055,-1.8084602234831797
26,0.212508080416871,-0.0701786024074021,36.0,1,0,Música,Português,Não,550443,33.0,244,6,1311.0,16917,3430.0,808,Não,Madrugada,Sábado,0.0292656723666827,0.7216642284704005
44,-0.9356050179310138,1.4842579098789668,49.0,1,0,Tecnologia,Espanhol,Sim,415913,91.0,248,1,8929.0,9907,2192.0,1,Não,Manhã,Seg-Qui,0.7272206468037256,1.064119183304595
23,0.0594263339704864,-0.5858857747188798,1.0,0,0,Gaming,Português,Não,472474,69.0,168,24,6785.0,15426,4806.0,995,Não,Noite,Sexta,-0.1316644999191294,-2.596795233752991
30,-0.2084667223106867,-1.0979354493543896,7.0,1,4,Fitness,Espanhol,Não,29653,4.0,140,29,998.0,15866,27.0,533,Não,Madrugada,Seg-Qui,0.2180242456974106,-1.0201252132133678
49,-0.0171145392527058,-0.8675130957684102,48.0,0,0,Educação,Inglês,Sim,389921,69.0,427,25,464.0,7531,2096.0,664,Não,Tarde,Seg-Qui,0.8711775913878507,1.0411420985997728
26,-0.0936554124758982,0.9722082352434572,15.0,1,4,Fitness,Português,Não,795854,83.0,51,28,459.0,23082,864.0,968,Não,Manhã,Sábado,0.0292656723666827,-0.2317902029435559
56,-1.2034980742121868,1.473285416851063,23.0,0,4,Educação,Português,Não,104419,96.0,422,4,9827.0,46223,2302.0,787,Não,Manhã,Sábado,1.0502050780361831,0.2293562160699116
9,1.3223507421531595,-1.0613604725947103,27.0,1,2,Vlogs,Português,Não,848023,37.0,60,10,8006.0,25527,3561.0,955,Não,Madrugada,Sexta,-1.3278413003221337,0.4046759478281083
35,0.0594263339704864,0.4601585606079473,11.0,0,1,Fitness,Português,Não,908610,113.0,31,11,6140.0,5863,2036.0,500,Não,Madrugada,Sábado,0.4223335299337882,-0.5589787941999002
3,-1.5862024403281485,0.4089535931443963,11.0,1,4,Fitness,Português,Não,251773,31.0,447,25,5911.0,8290,1448.0,660,Não,Tarde,Seg-Qui,-2.579794304612095,-0.5589787941999002
24,0.671753319756025,-0.7285281840816289,30.0,1,1,Culinária,Português,Não,62515,75.0,398,21,1050.0,16921,403.0,882,Não,Noite,Domingo,-0.0758882960321731,0.5204361552046979
35,-0.2084667223106867,0.6686359281381191,25.0,1,0,Vlogs,Português,Não,354944,77.0,104,30,6174.0,48334,3921.0,989,Não,Madrugada,Seg-Qui,0.4223335299337882,0.3203909494505861
13,0.1359672071936787,0.8076208398249004,34.0,1,0,Música,Português,Sim,48492,27.0,356,5,8840.0,9000,487.0,498,Não,Noite,Sexta,-0.8681101114706627,0.658463135817278
4,0.2507785170284672,-0.3810659048646759,12.0,1,0,Educação,Português,Não,600788,59.0,48,7,7522.0,41777,818.0,879,Sim,Madrugada,Domingo,-2.2749071877421576,-0.4679440608192257
43,0.2890489536400634,0.6357184490544078,9.0,1,4,Gaming,Português,Não,275420,14.0,226,12,3627.0,46893,1324.0,304,Não,Manhã,Sábado,0.6965153712615255,-0.7663380252241976
4,-0.285007595533879,0.8551683096124834,1.0,1,0,Gaming,Português,Sim,585302,77.0,31,27,1646.0,30567,660.0,889,Não,Manhã,Seg-Qui,-2.2749071877421576,-2.596795233752991
34,-1.2800389474353793,-0.5493107979592006,48.0,1,4,Fitness,Português,Sim,911839,112.0,411,1,3051.0,25474,2232.0,766,Sim,Noite,Seg-Qui,0.3838428928192983,1.0411420985997728
52,-0.8973345813194176,1.1148506446062063,38.0,1,0,Música,Português,Não,710329,55.0,47,28,6899.0,43819,4844.0,153,Não,Noite,Sábado,0.9507919889200592,0.7815373684640533
50,-1.701013750162937,0.4821035466637549,26.0,1,0,Vlogs,Português,Sim,776754,51.0,424,28,7925.0,22132,2311.0,495,Não,Madrugada,Sábado,0.8982344608659233,0.3633140438270346
51,-1.701013750162937,-1.27349533780085,39.0,0,4,Gaming,Português,Não,377382,49.0,428,9,2728.0,145,303.0,798,Não,Madrugada,Seg-Qui,0.9247659208935008,0.8103319953154255
59,1.3223507421531595,-0.1689310396585361,10.0,0,0,Vlogs,Português,Sim,420822,94.0,58,17,6264.0,48114,284.0,41,Não,Madrugada,Sexta,1.120288504370831,-0.6579391834166575
13,0.4038602634748519,-1.5222051797666691,5.0,1,4,Gaming,Português,Não,179137,14.0,88,19,8318.0,38753,3980.0,577,Não,Manhã,Domingo,-0.8681101114706627,-1.347313804469712
55,-0.1701962856990905,0.4784460489877869,17.0,0,1,Vlogs,Inglês,Sim,628400,68.0,275,8,7553.0,8166,3420.0,14,Não,Manhã,Sexta,1.0260216633693853,-0.097832375186433
48,-0.4763597785918598,1.5537503657223577,6.0,1,4,Educação,Português,Sim,306537,33.0,492,15,4540.0,14573,3065.0,348,Não,Manhã,Sexta,0.8435740816707699,-1.171994072711515
52,-1.1269572009889943,1.5062028959347744,21.0,1,0,Vlogs,Português,Não,385298,5.0,412,15,7209.0,19104,4872.0,190,Sim,Noite,Sexta,0.9507919889200592,0.1303958268531543
37,-0.0171145392527058,-0.5346808072553288,18.0,1,0,Música,Português,Sim,621471,88.0,246,1,3371.0,12445,4341.0,897,Não,Madrugada,Domingo,0.4962070481832649,-0.0363402640868382
48,-0.2084667223106867,1.630557816917684,39.0,0,2,Gaming,Português,Não,678894,27.0,20,16,7623.0,7537,120.0,606,Não,Noite,Seg-Qui,0.8435740816707699,0.8103319953154255
35,1.0544576858719863,0.2187637139940641,1.0,1,4,Tecnologia,Espanhol,Não,342077,110.0,313,27,5016.0,6889,2094.0,123,Não,Madrugada,Seg-Qui,0.4223335299337882,-2.596795233752991
28,0.7865646295908135,0.4930760396916586,49.0,0,4,Música,Português,Sim,469359,115.0,236,4,7273.0,18084,4167.0,608,Não,Madrugada,Sábado,0.1269020027679615,1.064119183304595
29,-0.1701962856990905,0.1565862535026093,23.0,1,4,Fitness,Português,Não,39867,30.0,488,23,7753.0,12306,10.0,93,Não,Noite,Sexta,0.1732226169508078,0.2293562160699116
18,-1.5479320037165525,-0.3883809002166117,36.0,0,0,Música,Inglês,Sim,473099,44.0,257,28,775.0,23254,2517.0,777,Sim,Noite,Sábado,-0.4508588392367588,0.7216642284704005
15,-1.701013750162937,-0.8967730771761536,41.0,1,0,Culinária,Português,Não,801479,86.0,313,6,3456.0,39420,3176.0,367,Não,Noite,Seg-Qui,-0.6856625297720478,0.865822366841576
49,0.901375939425602,1.2904105330526667,28.0,0,4,Gaming,Inglês,Não,753305,33.0,31,27,7117.0,49014,2283.0,391,Sim,Manhã,Sábado,0.8711775913878507,0.4445862536616421
34,-0.8590641447078214,0.1968187279382565,50.0,0,4,Fitness,Português,Sim,361378,55.0,226,17,1960.0,26843,3449.0,803,Sim,Noite,Sábado,0.3838428928192983,1.0866412461950363
37,0.2890489536400634,-1.2881253285047218,23.0,0,2,Educação,Português,Não,927499,16.0,270,30,3606.0,12412,9.0,277,Não,Tarde,Seg-Qui,0.4962070481832649,0.2293562160699116
10,-0.6677119616498406,-1.0942779516784216,27.0,1,0,Música,Português,Sim,227927,95.0,33,4,9394.0,22442,3311.0,471,Não,Tarde,Domingo,-1.1976164035785213,0.4046759478281083
43,0.7100237563676212,1.1697131097457252,15.0,1,0,Educação,Português,Sim,455166,79.0,275,17,8513.0,8221,1476.0,469,Não,Noite,Sexta,0.6965153712615255,-0.2317902029435559
20,-0.5911710884266483,-1.2369203610411708,34.0,0,0,Culinária,Português,Sim,482416,95.0,242,12,1823.0,9578,2040.0,218,Não,Tarde,Seg-Qui,-0.3141120816177444,0.658463135817278
53,-0.1701962856990905,1.275780542348795,24.0,0,0,Música,INGLÊS,Não,59733,82.0,126,30,2709.0,28308,3102.0,709,Não,Manhã,Sexta,0.9763315597867064,0.2757841730347833
49,1.4754324885995445,0.2589961884297113,1.0,1,2,Música,Espanhol,Não,81948,38.0,445,16,5550.0,6907,2910.0,374,Não,Manhã,Seg-Qui,0.8711775913878507,-2.596795233752991
58,1.6667846716575252,0.0761213046313149,9.0,1,0,Gaming,Inglês,Não,561123,11.0,120,12,956.0,8102,596.0,780,Não,Noite,Domingo,1.0973244804669642,-0.7663380252241976
34,1.628514235045929,-1.1308529284381008,42.0,1,0,Gaming,Português,Sim,882191,39.0,269,6,2076.0,46197,3901.0,562,Não,Noite,Sábado,0.3838428928192983,0.892584237101993
54,1.169268995706775,1.615927826213812,50.0,1,1,Vlogs,Espanhol,Sim,433182,79.0,424,17,2492.0,40518,4301.0,93,Não,Noite,Sábado,1.0014024881314636,1.0866412461950363
34,0.1742376438052749,1.3452729981921856,25.0,1,4,Vlogs,Português,Sim,236935,14.0,456,7,5824.0,21996,716.0,340,Não,Madrugada,Sexta,0.3838428928192983,0.3203909494505861
8,-1.6244728769397447,-1.0101555051311593,4.0,1,0,Tecnologia,Português,Sim,154261,84.0,93,10,9427.0,42695,3096.0,188,Não,Madrugada,Sábado,-1.4717982449062588,-1.5546730354940097
34,0.4804011366980442,0.6137734629986002,14.0,1,0,Educação,Português,Sim,465175,91.0,171,18,9644.0,18274,380.0,486,Não,Noite,Sexta,0.3838428928192983,-0.3051916062107305
16,-1.2800389474353793,1.524490384314614,48.0,1,2,Vlogs,Português,Não,248653,110.0,168,28,9797.0,18422,2149.0,864,Não,Noite,Domingo,-0.6028294564070182,1.0411420985997728
5,-0.8207937080962253,0.577198486238921,33.0,0,0,Educação,Português,Sim,753746,36.0,171,3,6071.0,19680,2127.0,583,Não,Madrugada,Seg-Qui,-2.025796274759177,0.6254948271815692
10,-0.4380893419802636,-1.07964796097455,13.0,0,4,Educação,Português,Não,941748,88.0,186,5,2598.0,44222,392.0,559,Não,Manhã,Domingo,-1.1976164035785213,-0.3836590624417034
33,-0.4763597785918598,-1.0869629563264858,15.0,1,0,Vlogs,Português,Não,930596,42.0,227,2,8422.0,33258,3047.0,245,Não,Manhã,Domingo,0.3442364310130055,-0.2317902029435559
5,0.1359672071936787,1.224575574885244,6.0,1,2,Vlogs,Espanhol,Não,960938,12.0,387,30,5452.0,44154,569.0,151,Sim,Noite,Domingo,-2.025796274759177,-1.171994072711515
52,1.0544576858719863,1.1514256213658856,4.0,0,0,Vlogs,Português,Sim,40821,40.0,62,7,567.0,23808,1116.0,445,Não,Tarde,Domingo,0.9507919889200592,-1.5546730354940097
21,-0.4763597785918598,0.0980662906871225,27.0,1,0,Gaming,Português,Não,356164,11.0,13,1,9250.0,4562,4812.0,423,Não,Madrugada,Domingo,-0.2505505161584976,0.4046759478281083
