video_id,duration_minutes,title_length,description_length,tags_count,has_thumbnail_custom,video_quality,category,language,has_subtitles,channel_subscribers,channel_age_months,previous_videos_count,avg_upload_frequency_days,comments_count,likes_count,shares_count,playlist_adds,promoted,upload_time,upload_day,total_views,duration_minutes_log,tags_count_log
VID01626,22,0.8248350662024098,-0.20550601641821542,41.0,1,4,Gaming,Espanhol,Não,109906,30.0,490,26,,33453,2046.0,572,Não,Noite,Sexta,376875,-0.18981486123954924,0.8658223668415764
VID02083,30,0.7865646295908136,-1.5075751890627969,41.0,1,0,Educação,Português,Não,122240,67.0,323,13,4490.0,24060,2190.0,397,Não,Tarde,Domingo,229453,0.2180242456974108,0.8658223668415764
VID00754,43,1.7433255448807174,1.0819331655224946,48.0,1,0,Culinária,Português,Não,933591,70.0,73,13,,35868,1878.0,173,Não,Manhã,Sábado,785459,0.6965153712615256,1.0411420985997732
VID01631,19,0.5952124465328328,0.4784460489877867,10.0,0,4,Culinária,Inglês,Não,457188,86.0,135,5,7716.0,45326,1103.0,449,Não,Manhã,Sábado,1125489,-0.3807754129021103,-0.657939183416657
VID00012,12,-1.0886867643773983,0.22973620702196776,12.0,1,0,Gaming,Português,Sim,664493,61.0,10,21,6806.0,16798,4978.0,932,Não,Madrugada,Sábado,1015218,-0.9693658539465465,-0.4679440608192252
VID00285,53,1.0927281224835828,-0.227451002474023,6.0,1,1,Música,Português,Não,181040,111.0,21,23,783.0,37569,4697.0,376,Sim,Manhã,Sexta,502724,0.9763315597867066,-1.1719940727115146
VID01067,26,-1.012145891154206,0.043203825547603526,12.0,1,0,Educação,Espanhol,Não,377250,61.0,338,3,5132.0,47911,3936.0,406,Não,Tarde,Domingo,479515,0.029265672366682892,-0.4679440608192252
VID01192,46,1.590243798434333,1.3343005051642816,23.0,0,0,Culinária,Português,Não,232563,9.0,142,23,4181.0,8497,4868.0,937,Não,Noite,Sábado,246759,0.7866355406153094,0.22935621606991216
VID01441,45,0.3273193902516597,-0.3847234025406438,46.0,0,0,Tecnologia,Inglês,Não,93253,87.0,228,25,7496.0,39491,806.0,864,Não,Noite,Seg-Qui,598939,0.7572510261804745,0.9937466154090695
VID02357,31,-0.24673715892228276,1.2465205609410515,0.0,0,0,Culinária,Inglês,Sim,874554,47.0,355,28,4925.0,29999,887.0,555,Não,Manhã,Domingo,1681297,0.2614033576479761,-3.385130244022802
VID02356,14,0.059426333970486515,-1.7489700356766802,47.0,0,0,Vlogs,Português,Sim,182197,10.0,381,10,1390.0,40564,2622.0,177,Não,Madrugada,Sexta,289377,-0.7738432704692157,1.017691226339724
VID02276,28,0.7100237563676213,-0.3993533932445155,6.0,1,0,Educação,Espanhol,Não,27528,22.0,366,22,2552.0,43700,1468.0,430,Não,Manhã,Sábado,195559,0.1269020027679617,-1.1719940727115146
VID01569,31,-1.0886867643773983,-0.20550601641821542,3.0,0,1,Música,PORTUGUÊS,Sim,778956,62.0,347,22,7425.0,8384,2926.0,731,Não,Madrugada,Sábado,1239631,0.2614033576479761,-1.808460223483179
VID02162,35,-0.32327803214547507,0.8880857886961944,35.0,0,4,Vlogs,Português,Não,877426,36.0,74,12,6349.0,13233,3325.0,881,Não,Manhã,Domingo,772266,0.42233352993378837,0.6905026350833793
VID01688,26,-1.2034980742121868,1.2757805423487947,34.0,1,0,Educação,Português,Sim,553230,73.0,385,7,1066.0,15762,1740.0,503,Não,Tarde,Sexta,397589,0.029265672366682892,0.6584631358172784
VID00852,58,0.5952124465328328,1.3086980214325061,22.0,1,0,Fitness,Português,Sim,846911,116.0,127,17,85.0,49766,2937.0,319,Não,Madrugada,Domingo,688730,1.0973244804669644,0.18095201706153255
VID00497,24,-0.09365541247589813,1.1953155934775004,40.0,1,4,Música,Português,Não,734430,76.0,267,13,6777.0,5412,275.0,77,Não,Manhã,Sexta,1191029,-0.075888296032173,0.8384155705588452
VID01783,46,-0.6294415250382444,0.9136882724279699,20.0,0,2,Vlogs,Português,Sim,784683,17.0,328,19,2153.0,35934,4516.0,111,Não,Tarde,Domingo,755425,0.7866355406153094,0.07748735657176468
VID00336,49,-1.4331206938817638,-0.6005157654227515,23.0,0,0,Fitness,Português,Não,808003,5.0,473,12,5978.0,41207,1639.0,225,Não,Noite,Sexta,618345,0.8711775913878508,0.22935621606991216
VID00516,16,1.4371620519879482,-0.5712557840150081,33.0,1,0,Culinária,Português,Não,145073,36.0,357,3,7116.0,34783,3907.0,450,Não,Manhã,Sexta,236601,-0.6028294564070181,0.6254948271815697
VID01349,54,-0.17019628569909045,-1.2478928540690744,40.0,1,0,Fitness,Português,Sim,535699,8.0,351,1,4638.0,13690,4372.0,457,Sim,Manhã,Sexta,500993,1.0014024881314638,0.8384155705588452
VID01016,31,0.6717533197560251,1.6049553331859079,18.0,1,4,Música,Português,Não,681698,107.0,472,21,2080.0,18805,649.0,527,Sim,Madrugada,Sexta,1171104,0.2614033576479761,-0.03634026408683776
VID02363,40,-1.47139113049336,0.463816058283915,22.0,0,0,Música,Português,Não,104891,4.0,38,23,8105.0,24692,160.0,923,Não,Madrugada,Sábado,265347,0.6000286642004101,0.18095201706153255
VID01782,60,0.7100237563676213,1.1733706074216927,25.0,1,0,Tecnologia,Espanhol,Não,88698,115.0,279,5,4547.0,6131,1968.0,303,Não,Manhã,Sexta,220852,1.1428729402019213,0.32039094945058666
VID01786,10,0.7482941929792174,-0.41398338394838724,37.0,1,2,Tecnologia,Inglês,Não,4654,30.0,394,20,8523.0,1191,2509.0,815,Não,Tarde,Sábado,297034,-1.197616403578521,0.751994746182974
VID02071,7,1.5519733618227367,1.2209180772092758,48.0,0,0,Fitness,Português,Não,398074,46.0,94,17,5832.0,41532,3651.0,786,Não,Tarde,Seg-Qui,405228,-1.6327284171920713,1.0411420985997732
VID00357,12,1.5519733618227367,-0.9223755609079289,7.0,1,4,Tecnologia,Português,Sim,621771,4.0,261,14,9292.0,22607,4534.0,910,Não,Manhã,Domingo,719261,-0.9693658539465465,-1.0201252132133674
VID02398,8,1.169268995706775,1.3123555191084741,29.0,0,4,Vlogs,Português,Sim,443938,11.0,454,13,3752.0,23084,2819.0,163,Não,Tarde,Sábado,485545,-1.4717982449062585,0.48314340405908185
VID01313,38,0.7482941929792174,0.03223133251969975,13.0,1,0,Vlogs,Português,Sim,328647,16.0,133,24,9323.0,4578,4381.0,459,Não,Madrugada,Domingo,353365,0.5316980633263949,-0.38365906244170295
VID01636,24,-0.09365541247589813,-0.6444057375343666,5.0,1,0,Educação,Português,Não,200303,69.0,379,13,5585.0,46925,2177.0,589,Não,Tarde,Sábado,266236,-0.075888296032173,-1.3473138044697115
VID00551,38,-1.3565798206585715,-0.0043436442399795135,13.0,1,4,Vlogs,Português,Sim,539715,,451,17,,25113,4466.0,614,Não,Noite,Domingo,538986,0.5316980633263949,-0.38365906244170295
VID01228,7,-0.17019628569909045,-0.8967730771761535,26.0,1,0,Música,Português,Não,895172,92.0,228,13,7636.0,45741,2380.0,64,Não,Madrugada,Seg-Qui,1542613,-1.6327284171920713,0.36331404382703514
VID02249,58,-0.36154846875707125,-0.30060095599338155,5.0,1,4,Música,Espanhol,Não,619940,38.0,284,16,1525.0,42849,2838.0,176,Não,Tarde,Domingo,1375646,1.0973244804669644,-1.3473138044697115
VID00958,38,0.9779168126487944,1.550092868046389,38.0,0,0,Educação,Português,Sim,950344,112.0,335,28,3237.0,6768,3483.0,599,Sim,Manhã,Domingo,619075,0.5316980633263949,0.7815373684640537
VID01774,37,1.590243798434333,0.6978959095458623,46.0,0,4,Educação,Inglês,Sim,597224,99.0,332,16,5087.0,45422,72.0,497,Não,Tarde,Sexta,1101102,0.4962070481832651,0.9937466154090695
VID01009,40,1.5519733618227367,0.8295658258807076,32.0,1,0,Vlogs,Inglês,Não,186616,92.0,364,28,1618.0,27244,4936.0,213,Não,Madrugada,Sábado,760455,0.6000286642004101,0.591542245866622
VID01093,50,0.5952124465328328,-0.424955876976291,44.0,1,2,Tecnologia,Espanhol,Sim,710552,68.0,76,16,1256.0,11631,2954.0,152,Não,Madrugada,Sexta,989682,0.8982344608659234,0.9442898230725489
VID02243,17,-0.782523271484629,0.5223360210994018,47.0,0,0,Tecnologia,Inglês,Sim,177295,41.0,397,20,586.0,10669,4582.0,80,Não,Madrugada,Sábado,665729,-0.5247323574862355,1.017691226339724
VID00997,58,0.13596720719367883,-1.1564554121698762,45.0,1,0,Gaming,Português,Sim,317729,114.0,481,1,5348.0,22843,3165.0,981,Não,Madrugada,Sábado,559351,1.0973244804669644,0.9692870273313443
VID01680,51,-0.43808934198026356,1.3269855098123458,24.0,1,1,Fitness,Português,Sim,55550,88.0,131,13,2899.0,32037,2149.0,534,Não,Noite,Seg-Qui,165224,0.924765920893501,0.27578417303478386
VID00154,36,1.130998559095179,1.2355480679131476,45.0,1,0,Gaming,Português,Sim,993481,51.0,242,1,4250.0,19454,915.0,599,Não,Manhã,Sábado,1341317,0.459769495240468,0.9692870273313443
VID00581,17,-0.1319258490874943,-0.13601356057482483,43.0,1,2,Educação,Português,Não,836231,78.0,189,18,6219.0,9164,2115.0,121,Não,Noite,Sexta,549085,-0.5247323574862355,0.9187308371229661
VID01471,55,-0.32327803214547507,-1.3941927611077913,4.0,1,4,Vlogs,Português,Não,426584,5.0,32,1,897.0,35892,377.0,640,Sim,Tarde,Seg-Qui,494772,1.0260216633693855,-1.5546730354940093
VID00704,13,0.02115589735889036,-0.0043436442399795135,28.0,1,4,Tecnologia,Português,Não,630194,103.0,177,22,6795.0,42823,1103.0,172,Não,Madrugada,Sexta,732850,-0.8681101114706626,0.4445862536616426
VID01213,4,0.5952124465328328,0.5040485327195622,46.0,0,4,Educação,Inglês,Não,80166,47.0,184,29,7240.0,28000,1075.0,920,Não,Manhã,Sábado,384145,-2.2749071877421576,0.9937466154090695
VID00897,54,-0.5911710884266482,-0.9772380260474479,4.0,0,0,Culinária,Português,Sim,305267,40.0,452,6,8072.0,22084,3598.0,450,Não,Manhã,Sábado,329738,1.0014024881314638,-1.5546730354940093
VID00488,46,-1.241768510823783,-1.5258626774426365,21.0,1,0,Educação,Inglês,Sim,137659,13.0,244,12,3597.0,37892,2769.0,117,Não,Noite,Sábado,559521,0.7866355406153094,0.13039582685315482
VID00560,59,1.5137029252111405,1.612270328537844,36.0,0,0,Tecnologia,Português,Não,463440,114.0,472,1,5641.0,29074,3841.0,284,Não,Noite,Domingo,570381,1.1202885043708313,0.7216642284704009
VID01142,19,-0.6677119616498405,0.6101159653226321,42.0,1,4,Gaming,Português,Sim,926233,,17,18,,42667,1427.0,385,Não,Madrugada,Sexta,1297826,-0.3807754129021103,0.8925842371019934
VID01120,23,-0.17019628569909045,1.6488453052975232,34.0,1,0,Gaming,Português,Sim,921472,68.0,50,7,2533.0,16944,3243.0,35,Não,Manhã,Domingo,4688039,-0.13166449991912935,0.6584631358172784
VID00513,53,1.2840803055415635,1.5610653610742928,2.0,1,0,Fitness,Inglês,Não,135872,38.0,268,14,1050.0,47761,2545.0,656,Não,Madrugada,Seg-Qui,598521,0.9763315597867066,-2.135648814739523
VID00634,28,0.2507785170284674,1.3306430074883138,41.0,1,0,Vlogs,Português,Sim,231835,10.0,220,1,7233.0,19646,1909.0,577,Não,Tarde,Sábado,310527,0.1269020027679617,0.8658223668415764
VID02169,5,0.5952124465328328,-1.0906204540024536,20.0,0,0,Culinária,Espanhol,Não,218352,81.0,333,1,4127.0,24193,1802.0,237,Não,Madrugada,Seg-Qui,358106,-2.025796274759177,0.07748735657176468
VID01665,36,-1.701013750162937,1.6269003192417155,48.0,1,0,Gaming,Inglês,Não,837587,114.0,331,27,8360.0,47477,1093.0,266,Não,Manhã,Sábado,3116999,0.459769495240468,1.0411420985997732
VID01013,51,0.4804011366980443,-0.059206109379498405,24.0,1,4,Música,Português,Não,219155,36.0,259,26,7728.0,33264,3911.0,544,Não,Manhã,Sábado,494361,0.924765920893501,0.27578417303478386
VID01932,50,-0.09365541247589813,-1.0467304818908383,0.0,1,1,Educação,Português,Não,177689,77.0,437,22,2074.0,42446,4870.0,886,Não,Noite,Seg-Qui,273477,0.8982344608659234,-3.385130244022802
VID01151,29,0.6717533197560251,0.5223360210994018,11.0,0,4,Vlogs,Espanhol,Não,39687,47.0,440,30,3728.0,17621,2228.0,54,Não,Tarde,Sábado,145743,0.17322261695080798,-0.5589787941998997
VID02360,53,-1.241768510823783,-0.5858857747188798,17.0,1,0,Gaming,Inglês,Não,416022,12.0,197,17,2469.0,44380,1922.0,538,Não,Madrugada,Sexta,1675416,0.9763315597867066,-0.09783237518643251
VID00117,8,1.0161872492603905,1.4732854168510627,41.0,1,0,Tecnologia,Português,Não,816427,62.0,328,21,8921.0,19111,4030.0,623,Não,Manhã,Sábado,890206,-1.4717982449062585,0.8658223668415764
VID00741,13,0.4804011366980443,1.6781052867052666,42.0,1,1,Educação,Espanhol,Sim,505200,33.0,273,27,3508.0,42769,2532.0,63,Não,Manhã,Sexta,541775,-0.8681101114706626,0.8925842371019934
VID02323,12,0.44213070008644817,1.60129783550994,47.0,1,0,Fitness,Inglês,Sim,657882,32.0,161,15,2955.0,19367,4764.0,967,Não,Tarde,Domingo,1377129,-0.9693658539465465,1.017691226339724
VID01975,38,-1.3565798206585715,-1.372247775051984,29.0,1,4,Culinária,Português,Não,752846,94.0,409,10,453.0,29698,67.0,427,Não,Manhã,Domingo,579889,0.5316980633263949,0.48314340405908185
VID01082,43,0.5186715733096404,1.3306430074883138,5.0,0,4,Educação,Inglês,Não,803163,34.0,21,27,4395.0,41008,3951.0,131,Não,Noite,Sexta,1378670,0.6965153712615256,-1.3473138044697115
VID01811,13,1.7433255448807174,-1.0467304818908383,7.0,1,4,Tecnologia,INGLÊS,Não,548592,110.0,322,9,8883.0,13942,3185.0,758,Não,Madrugada,Sábado,1573139,-0.8681101114706626,-1.0201252132133674
VID00831,57,0.6717533197560251,-1.4563702215992462,17.0,1,1,Fitness,Português,Sim,837087,56.0,14,23,4214.0,15501,2768.0,708,Não,Manhã,Domingo,617262,1.073967890187985,-0.09783237518643251
VID00120,2,0.8631055028140059,-1.222290370337299,17.0,1,4,Fitness,Inglês,Não,811061,108.0,223,5,4946.0,31799,4111.0,133,Sim,Manhã,Sexta,1743200,-2.972862162179201,-0.09783237518643251
VID00657,47,0.8631055028140059,-1.6246151146937706,10.0,0,4,Educação,Português,Não,206008,84.0,236,26,7713.0,41120,1950.0,700,Não,Noite,Sábado,284985,0.8154013875008944,-0.657939183416657
VID02297,21,-0.6294415250382444,-1.2552078494210102,47.0,1,4,Tecnologia,Português,Sim,835118,69.0,262,25,4999.0,33971,3147.0,157,Não,Madrugada,Domingo,903117,-0.25055051615849744,1.017691226339724
VID02258,36,-0.24673715892228276,1.0343856957349116,7.0,0,4,Vlogs,Inglês,Sim,77574,62.0,188,3,5108.0,31683,1599.0,832,Não,Noite,Sexta,431029,0.459769495240468,-1.0201252132133674
VID02465,29,-1.701013750162937,-0.1725885373345041,41.0,1,0,Gaming,Inglês,Não,55521,112.0,175,27,2090.0,18204,2153.0,179,Não,Manhã,Sexta,507545,0.17322261695080798,0.8658223668415764
VID00636,25,1.4371620519879482,-1.5478076634984441,11.0,1,4,Educação,Inglês,Não,163377,78.0,380,19,9368.0,16036,1428.0,370,Não,Madrugada,Sábado,459441,-0.022299966526522726,-0.5589787941998997
VID00370,19,0.4804011366980443,-1.606327626313931,36.0,0,4,Culinária,Inglês,Sim,246054,6.0,197,14,4603.0,4848,1472.0,986,Não,Manhã,Domingo,534249,-0.3807754129021103,0.7216642284704009
VID00269,54,-1.3565798206585715,0.5186785234234339,50.0,1,0,Culinária,Português,Sim,363398,62.0,487,10,2648.0,4106,2977.0,619,Não,Manhã,Seg-Qui,355305,1.0014024881314638,1.0866412461950368
VID00047,58,0.059426333970486515,1.3379580028402496,48.0,1,0,  Fitness,Inglês,Sim,57209,86.0,46,22,8310.0,14454,4351.0,136,Não,Tarde,Domingo,477203,1.0973244804669644,1.0411420985997732
VID00992,45,0.5569420099212367,0.8990582817240982,19.0,1,0,Vlogs,Português,Não,241309,64.0,452,1,7661.0,9834,2956.0,948,Não,Noite,Seg-Qui,286062,0.7572510261804745,0.02199698504561417
VID00877,29,-0.24673715892228276,1.3233280121363777,33.0,1,0,Fitness,Inglês,Não,76027,33.0,58,17,4889.0,12908,1391.0,202,Não,Manhã,Sábado,353309,0.17322261695080798,0.6254948271815697
VID00774,39,0.9396463760371982,-1.562437654202316,6.0,0,0,Fitness,Português,Não,39314,41.0,223,12,3540.0,15015,2205.0,143,Sim,Noite,Sexta,158189,0.5662904745179134,-1.1719940727115146
VID01220,32,-0.4763597785918597,0.15658625350260927,33.0,1,0,Educação,Inglês,Não,217088,116.0,101,25,9033.0,4852,576.0,797,Não,Manhã,Sábado,527394,0.3034475136944203,0.6254948271815697
VID01127,3,-0.8590641447078213,-0.05554861170353048,41.0,0,0,Gaming,Inglês,Não,145313,15.0,220,20,3454.0,29121,1801.0,297,Não,Tarde,Seg-Qui,766337,-2.579794304612095,0.8658223668415764
VID00005,44,0.6334828831444289,0.1492712581506734,50.0,1,0,Música,Inglês,Sim,746677,45.0,238,29,5031.0,18327,3489.0,54,Não,Manhã,Seg-Qui,3158592,0.7272206468037257,1.0866412461950368
VID01596,56,1.130998559095179,-1.7197100542689367,42.0,0,0,Educação,Português,Sim,639280,39.0,297,27,838.0,49427,692.0,997,Não,Tarde,Sábado,466594,1.0502050780361836,0.8925842371019934
VID01078,22,-1.241768510823783,-1.36127528202408,14.0,1,2,Vlogs,Português,Não,428024,17.0,105,4,3500.0,4188,4021.0,822,Não,Noite,Domingo,419770,-0.18981486123954924,-0.30519160621073
VID00838,46,0.9396463760371982,-1.3941927611077913,47.0,1,0,Música,Inglês,Sim,355794,34.0,464,26,3091.0,21788,3676.0,349,Não,Manhã,Sábado,1678373,0.7866355406153094,1.017691226339724
VID00682,37,-0.782523271484629,1.1843431004495966,29.0,1,1,Fitness,Português,Não,595163,43.0,138,4,466.0,44693,2788.0,108,Não,Noite,Sexta,515802,0.4962070481832651,0.48314340405908185
VID01716,59,-0.7059823982614367,-1.3064128168845612,31.0,0,1,Tecnologia,Português,Sim,400707,101.0,21,9,8730.0,47939,1537.0,967,Não,Manhã,Domingo,519224,1.1202885043708313,0.5565448073262563
VID01149,56,1.0161872492603905,1.5830103471301005,50.0,1,0,Gaming,Português,Não,315514,36.0,435,27,1028.0,37109,1217.0,98,Não,Noite,Sexta,545313,1.0502050780361836,1.0866412461950368
VID00575,23,-0.43808934198026356,-1.5331776727945725,22.0,0,4,Vlogs,Português,Não,40949,50.0,447,1,2221.0,48347,2234.0,45,Não,Madrugada,Domingo,145090,-0.13166449991912935,0.18095201706153255
VID00051,8,-0.055384975864301966,-0.45421585838403444,27.0,1,4,Tecnologia,Inglês,Sim,452617,24.0,454,22,2914.0,20403,771.0,834,Não,Tarde,Seg-Qui,1260855,-1.4717982449062585,0.40467594782810884
VID00854,48,0.174237643805275,-1.0467304818908383,8.0,1,1,Gaming,Inglês,Não,605375,79.0,77,23,4281.0,16633,340.0,437,Não,Madrugada,Domingo,2111604,0.84357408167077,-0.8861673854562439
VID01983,12,-0.6677119616498405,-0.4505583607080665,21.0,1,1,Tecnologia,Português,Sim,200855,99.0,391,8,7426.0,46662,2671.0,673,Não,Noite,Sexta,378524,-0.9693658539465465,0.13039582685315482
VID01824,13,0.8631055028140059,0.6905809141939264,49.0,1,0,Educação,Português,Não,974516,66.0,41,10,3725.0,21762,3819.0,714,Não,Madrugada,Domingo,638798,-0.8681101114706626,1.0641191833045955
VID00834,54,0.44213070008644817,-0.424955876976291,50.0,1,1,Vlogs,Português,Não,687654,31.0,3,9,7850.0,42523,444.0,372,Sim,Tarde,Seg-Qui,723868,1.0014024881314638,1.0866412461950368
VID01116,53,1.5137029252111405,1.40745045868364,8.0,1,0,Fitness,Português,Não,154998,17.0,108,27,7053.0,23707,849.0,827,Não,Tarde,Sábado,225277,0.9763315597867066,-0.8861673854562439
VID01167,4,-0.24673715892228276,-0.09943858381514559,42.0,1,4,Música,Português,Não,93858,87.0,352,15,6593.0,1882,4471.0,734,Não,Tarde,Seg-Qui,245594,-2.2749071877421576,0.8925842371019934
VID01907,19,1.4754324885995445,-0.4212983793003231,45.0,0,2,Música,Português,Sim,681399,70.0,423,19,5048.0,28922,2205.0,746,Não,Noite,Sábado,1145697,-0.3807754129021103,0.9692870273313443
VID00972,2,-1.0886867643773983,0.7747033607411887,41.0,0,2,Fitness,Português,Sim,14087,5.0,244,16,612.0,2619,3764.0,121,Não,Noite,Seg-Qui,104576,-2.972862162179201,0.8658223668415764
VID00400,31,1.398891615376352,-0.16527354198256825,42.0,1,4,Educação,Português,Não,755344,101.0,185,3,4053.0,25071,4097.0,618,Não,Manhã,Seg-Qui,512431,0.2614033576479761,0.8925842371019934
VID00020,23,1.169268995706775,0.7271558909536058,22.0,0,4,Fitness,Inglês,Sim,839189,31.0,391,12,4861.0,49893,1549.0,130,Não,Noite,Seg-Qui,1624154,-0.13166449991912935,0.18095201706153255
VID00685,58,1.6667846716575252,-1.752627533352648,20.0,1,4,Fitness,Espanhol,Sim,662498,94.0,216,30,1591.0,47679,1563.0,797,Não,Tarde,Seg-Qui,701455,1.0973244804669644,0.07748735657176468
VID00036,28,-1.5479320037165523,1.3525879935441212,5.0,1,1,Fitness,Português,Não,990084,100.0,297,30,1160.0,264,2795.0,516,Sim,Noite,Seg-Qui,706986,0.1269020027679617,-1.3473138044697115
VID02382,10,-1.0886867643773983,0.6540059374342472,21.0,0,4,Educação,Português,Não,445962,87.0,237,23,7307.0,37648,3767.0,77,Não,Tarde,Domingo,384450,-1.197616403578521,0.13039582685315482
VID00525,6,-1.5862024403281485,-0.6882957096459817,50.0,1,0,Tecnologia,Inglês,Sim,294096,31.0,321,7,1385.0,14248,342.0,213,Não,Manhã,Sexta,902352,-1.815175998890686,1.0866412461950368
VID00921,57,1.7433255448807174,1.0270707003829758,41.0,1,0,Fitness,Português,Sim,105,7.0,328,18,7881.0,45276,2725.0,448,Sim,Madrugada,Seg-Qui,2225932,1.073967890187985,0.8658223668415764
VID01842,16,0.9779168126487944,1.5318053796665494,39.0,0,2,Gaming,Português,Sim,582801,,142,10,,32199,2383.0,252,Não,Noite,Domingo,877405,-0.6028294564070181,0.810331995315426
VID01891,38,1.360621178764756,-1.262522844772946,21.0,1,1,Educação,Inglês,Sim,601567,18.0,471,21,5012.0,2588,1614.0,576,Não,Madrugada,Seg-Qui,914091,0.5316980633263949,0.13039582685315482
VID00538,17,-0.7059823982614367,-0.8565406027405063,42.0,0,2,Vlogs,Português,Não,428837,83.0,407,5,5327.0,47391,1515.0,609,Não,Noite,Sexta,495510,-0.5247323574862355,0.8925842371019934
VID01706,22,-1.241768510823783,-1.0906204540024536,25.0,1,1,Música,Português,Não,552687,64.0,293,22,9347.0,47791,1932.0,820,Não,Manhã,Sábado,991610,-0.18981486123954924,0.32039094945058666
VID02464,5,1.4371620519879482,0.6430334444063435,44.0,0,1,Fitness,Espanhol,Não,974503,78.0,286,28,2511.0,20764,1044.0,329,Não,Tarde,Domingo,914496,-2.025796274759177,0.9442898230725489
VID00246,53,0.6717533197560251,-1.7197100542689367,22.0,1,0,Gaming,Português,Não,720787,45.0,374,12,3730.0,49353,1798.0,414,Sim,Noite,Domingo,1106436,0.9763315597867066,0.18095201706153255
VID00785,6,1.5137029252111405,-1.46734271462715,43.0,0,4,Vlogs,Inglês,Não,89137,73.0,444,27,9668.0,30508,4340.0,109,Não,Tarde,Seg-Qui,4138851,-1.815175998890686,0.9187308371229661
VID01410,52,1.0544576858719865,-0.7321856817575969,41.0,1,4,Educação,Português,Não,696002,107.0,397,19,3982.0,23719,761.0,268,Sim,Noite,Sexta,522419,0.9507919889200594,0.8658223668415764
VID00155,2,-1.701013750162937,1.4915729052309026,8.0,1,0,Tecnologia,Espanhol,Sim,236829,115.0,382,11,5947.0,33388,2275.0,49,Não,Madrugada,Sexta,481958,-2.972862162179201,-0.8861673854562439
VID01687,46,-1.6244728769397447,-0.7651031608413081,37.0,1,4,Culinária,Inglês,Sim,643027,64.0,219,8,9789.0,24466,1303.0,105,Não,Tarde,Sexta,1381822,0.7866355406153094,0.751994746182974
VID00626,17,-0.8207937080962252,-0.5273658119033929,29.0,1,0,Tecnologia,Português,Não,893783,19.0,257,10,5739.0,19697,3639.0,207,Não,Tarde,Seg-Qui,927443,-0.5247323574862355,0.48314340405908185
VID02416,13,-0.9738754545426098,-1.5331776727945725,44.0,0,1,Vlogs,Inglês,Sim,352260,41.0,269,29,2751.0,30931,2588.0,718,Não,Madrugada,Domingo,1006452,-0.8681101114706626,0.9442898230725489
VID01347,3,-0.24673715892228276,-0.1433285559267607,20.0,0,2,Culinária,Inglês,Não,56384,61.0,43,17,2390.0,20250,787.0,248,Não,Manhã,Seg-Qui,333799,-2.579794304612095,0.07748735657176468
VID00570,54,-0.9356050179310137,1.3379580028402496,18.0,1,2,Fitness,Português,Não,702502,58.0,348,23,4429.0,21541,234.0,38,Não,Manhã,Seg-Qui,517263,1.0014024881314638,-0.03634026408683776
VID01759,60,-1.2800389474353793,0.02125883949179597,17.0,1,1,Culinária,Português,Não,848855,32.0,207,19,4595.0,35383,2793.0,398,Não,Manhã,Seg-Qui,683175,1.1428729402019213,-0.09783237518643251
VID01817,50,1.5137029252111405,1.1002206539023343,7.0,1,0,Gaming,Inglês,Sim,344668,62.0,468,9,3210.0,8509,557.0,772,Não,Tarde,Domingo,1239382,0.8982344608659234,-1.0201252132133674
VID02066,60,1.360621178764756,1.652502802973491,14.0,1,4,Tecnologia,Português,Não,630440,6.0,345,6,689.0,39594,4540.0,248,Não,Noite,Seg-Qui,714799,1.1428729402019213,-0.30519160621073
VID00128,36,0.09769677058208268,0.2224212116700319,44.0,0,0,Educação,Português,Não,501209,35.0,146,10,127.0,36248,3003.0,930,Não,Manhã,Domingo,371585,0.459769495240468,0.9442898230725489
VID02500,9,0.059426333970486515,0.7234983932776378,25.0,1,4,Fitness,Português,Sim,325496,111.0,496,8,544.0,43737,4051.0,192,Não,Tarde,Sexta,345378,-1.3278413003221334,0.32039094945058666
VID02007,4,0.5952124465328328,-1.6246151146937706,20.0,1,0,Culinária,Espanhol,Não,267967,50.0,198,30,1373.0,27473,4104.0,187,Não,Tarde,Sábado,402434,-2.2749071877421576,0.07748735657176468
VID00981,27,0.44213070008644817,1.4623129238231591,30.0,1,1,Vlogs,Inglês,Não,555129,50.0,361,11,3069.0,403,1837.0,714,Não,Madrugada,Domingo,1228682,0.07895577594936115,0.5204361552046983
VID00191,33,-0.782523271484629,0.5954859746187604,12.0,1,0,Culinária,Inglês,Sim,464757,19.0,284,28,2708.0,7769,17.0,935,Sim,Noite,Domingo,1041854,0.3442364310130057,-0.4679440608192252
VID01140,48,0.7865646295908136,-0.05554861170353048,50.0,1,0,Fitness,Português,Não,377281,119.0,356,21,8664.0,48588,352.0,791,Não,Noite,Sexta,421611,0.84357408167077,1.0866412461950368
VID00993,6,0.5186715733096404,-0.9114030678800252,34.0,1,4,Educação,Inglês,Sim,842927,55.0,70,27,790.0,32279,3193.0,625,Não,Noite,Sexta,1421637,-1.815175998890686,0.6584631358172784
VID00700,25,-0.9356050179310137,-0.9077455702040572,16.0,0,4,Gaming,Inglês,Não,726331,69.0,284,20,7317.0,35539,437.0,614,Não,Noite,Sexta,2573788,-0.022299966526522726,-0.16284018308824205
VID00607,24,-1.0886867643773983,-0.07017860240740219,40.0,1,4,Educação,Inglês,Não,855605,29.0,123,6,6469.0,35537,2157.0,919,Não,Madrugada,Sábado,1441202,-0.075888296032173,0.8384155705588452
